date,token,slug,gecko_id,category,unlock_type,unlock_amount,rate_duration_days,circ_supply,max_supply,pct_of_circ,ticker,source,usd_value
2025-06-27,Salty.IO,salty.io,,liquidity,linear,10160.0,1.0,47876622.83044329,99995956.19674832,0.021221,,defillama,
2025-06-27,Canton,canton,canton-network,Uncategorized,cliff,6345975.748755074,,42525096045.28536,61152629134.56835,0.014923,,defillama,
2025-06-27,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-06-27,Berachain,berachain,berachain-bera,Uncategorized,cliff,17972.8,,338636575.5971656,563274957.5508031,0.005307,BERA,defillama,
2025-06-27,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-06-27,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,300.6064098657591,,1000000000.0000026,1000000000.0,3e-05,,defillama,
2025-06-27,Geodnet,geodnet,geodnet,Uncategorized,cliff,341336.98816,,519313515.990414,1000000000.0,0.065729,,defillama,
2025-06-27,Geodnet,geodnet,geodnet,Uncategorized,cliff,-70000.0,,519313515.990414,1000000000.0,-0.013479,,defillama,
2025-06-27,Resolv,resolv,resolv,ecosystem,cliff,81877282.0,,487800297.9347825,1000000000.0,16.785,,defillama,
2025-06-27,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,2043.2324492794648,,97224499.92864606,100000000.0,0.002102,CVX,defillama,
2025-06-27,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,137.87670637465757,,97224499.92864606,100000000.0,0.000142,CVX,defillama,
2025-06-27,Balancer,balancer,balancer,Uncategorized,cliff,8076.616849520778,,72373802.32600455,96150704.0,0.01116,BAL,defillama,
2025-06-27,Berachain,berachain,berachain-bera,Uncategorized,cliff,106536.04069946284,,338636575.5971656,563274957.5508031,0.03146,BERA,defillama,
2025-06-28,Canton,canton,canton-network,Uncategorized,cliff,21156773.21157513,,42525096045.28536,61152629134.56835,0.049751,,defillama,
2025-06-28,Canton,canton,canton-network,Uncategorized,cliff,6346283.361547887,,42525096045.28536,61152629134.56835,0.014924,,defillama,
2025-06-28,Salty.IO,salty.io,,liquidity,linear,6048.0,1.0,47876622.83044329,99995956.19674832,0.012632,,defillama,
2025-06-28,Liquity,liquity,liquity,Uncategorized,cliff,61.19150765054181,,101752155.25812772,101752155.25812772,6e-05,LQTY,defillama,
2025-06-28,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-06-28,Stryke,stryke,stryke,Uncategorized,cliff,94.84756762650622,,68584414.03538388,100000000.0,0.000138,,defillama,
2025-06-28,Canton,canton,canton-network,Uncategorized,cliff,23831956.5587459,,42525096045.28536,61152629134.56835,0.056042,,defillama,
2025-06-28,Stryke,stryke,stryke,Uncategorized,cliff,215.8385413254205,,68584414.03538388,100000000.0,0.000315,,defillama,
2025-06-28,Berachain,berachain,berachain-bera,Uncategorized,cliff,107415.4775522294,,338636575.5971656,563274957.5508031,0.03172,BERA,defillama,
2025-06-28,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-06-28,Balancer,balancer,balancer,Uncategorized,cliff,8263.520799882739,,72373802.32600455,96150704.0,0.011418,BAL,defillama,
2025-06-28,Hypha,hypha,gogopool,staking,cliff,70312.5,,10459038.46153846,22500000.0,0.672265,,defillama,
2025-06-28,Geodnet,geodnet,geodnet,Uncategorized,cliff,-80000.0,,519313515.990414,1000000000.0,-0.015405,,defillama,
2025-06-28,Geodnet,geodnet,geodnet,Uncategorized,cliff,323858.869064,,519313515.990414,1000000000.0,0.062363,,defillama,
2025-06-28,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,3414.2862905240822,,97224499.92864606,100000000.0,0.003512,CVX,defillama,
2025-06-28,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,123.11825310534644,,97224499.92864606,100000000.0,0.000127,CVX,defillama,
2025-06-28,Venus,venus,venus,farming,cliff,101.6622874050758,,16980568.148159333,30000000.0,0.000599,,defillama,
2025-06-28,Salty.IO,salty.io,,liquidity,linear,10080.0,1.0,47876622.83044329,99995956.19674832,0.021054,,defillama,
2025-06-28,Berachain,berachain,berachain-bera,Uncategorized,cliff,18089.2,,338636575.5971656,563274957.5508031,0.005342,BERA,defillama,
2025-06-28,Grass,grass,grass,farming,cliff,2710555.555555555,,685539860.7764392,1000000000.0,0.39539,GRASS,defillama,
2025-06-28,Celestia,celestia,celestia,privateSale,cliff,361616.4383561645,,1092707655.8661458,1336095910.6187143,0.033094,TIA,defillama,
2025-06-28,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,35.68686067387407,,1000000000.0000026,1000000000.0,4e-06,,defillama,
2025-06-28,Ethereum,ethereum,,insiders,cliff,1000.0,,127802970.1548277,127802970.1548277,0.000782,ETH,defillama,
2025-06-29,Salty.IO,salty.io,,farming,linear,201700.0,7.0,47876622.83044329,99995956.19674832,0.421291,,defillama,
2025-06-29,Salty.IO,salty.io,,liquidity,linear,10000.0,1.0,47876622.83044329,99995956.19674832,0.020887,,defillama,
2025-06-29,Salty.IO,salty.io,,liquidity,linear,6002.0,1.0,47876622.83044329,99995956.19674832,0.012536,,defillama,
2025-06-29,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,170.94564910867516,,1000000000.0000026,1000000000.0,1.7e-05,,defillama,
2025-06-29,Venus,venus,venus,farming,cliff,104.68718614925191,,16980568.148159333,30000000.0,0.000617,,defillama,
2025-06-29,Balancer,balancer,balancer,Uncategorized,cliff,7805.59816826271,,72373802.32600455,96150704.0,0.010785,BAL,defillama,
2025-06-29,Berachain,berachain,berachain-bera,Uncategorized,cliff,105705.41357368558,,338636575.5971656,563274957.5508031,0.031215,BERA,defillama,
2025-06-29,Liquity,liquity,liquity,Uncategorized,cliff,1252.283147730982,,101752155.25812772,101752155.25812772,0.001231,LQTY,defillama,
2025-06-29,Berachain,berachain,berachain-bera,Uncategorized,cliff,17917.6,,338636575.5971656,563274957.5508031,0.005291,BERA,defillama,
2025-06-29,Optimism Foundation,optimism-foundation,optimism,privateSale,cliff,15211342.506666668,,2713289786.488,4294967296.0,0.560624,OP,defillama,
2025-06-29,Optimism Foundation,optimism-foundation,optimism,insiders,cliff,17000912.213333335,,2713289786.488,4294967296.0,0.626579,OP,defillama,
2025-06-29,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,152.16945800984524,,97224499.92864606,100000000.0,0.000157,CVX,defillama,
2025-06-29,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,1967.3432867862232,,97224499.92864606,100000000.0,0.002024,CVX,defillama,
2025-06-29,Forta,forta,forta,farming,cliff,50000.0,,624390000.0000005,1000000000.0,0.008008,FORT,defillama,
2025-06-29,B2 Buzz,buzz-farming,bsquared-network,Uncategorized,cliff,2887500.0,,91410160.75928244,210000000.0,3.158839,,defillama,
2025-06-29,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-06-29,Celestia,celestia,celestia,privateSale,cliff,361616.4383561645,,1092707655.8661458,1336095910.6187143,0.033094,TIA,defillama,
2025-06-29,Geodnet,geodnet,geodnet,Uncategorized,cliff,325012.745446,,519313515.990414,1000000000.0,0.062585,,defillama,
2025-06-29,Geodnet,geodnet,geodnet,Uncategorized,cliff,-60000.0,,519313515.990414,1000000000.0,-0.011554,,defillama,
2025-06-29,Ethereum,ethereum,,insiders,cliff,1000.0,,127802970.1548277,127802970.1548277,0.000782,ETH,defillama,
2025-06-29,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-06-29,Canton,canton,canton-network,Uncategorized,cliff,21308818.747085538,,42525096045.28536,61152629134.56835,0.050109,,defillama,
2025-06-29,Canton,canton,canton-network,Uncategorized,cliff,6392105.22639616,,42525096045.28536,61152629134.56835,0.015031,,defillama,
2025-06-29,Canton,canton,canton-network,Uncategorized,cliff,24001410.53098,,42525096045.28536,61152629134.56835,0.056441,,defillama,
2025-06-30,Resolv,resolv,resolv,airdrop,cliff,6666666.666666667,,487800297.9347825,1000000000.0,1.366679,,defillama,
2025-06-30,Renzo,renzo,renzo,insiders,cliff,83333333.33333333,,9416666666.666643,9999999999.99998,0.884956,,defillama,
2025-06-30,Renzo,renzo,renzo,privateSale,cliff,236700000.0,,9416666666.666643,9999999999.99998,2.513628,,defillama,
2025-06-30,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,5081.859926665657,,48737426.57827744,48737426.57827744,0.010427,CAKE,defillama,
2025-06-30,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,104302.8851125951,,48737426.57827744,48737426.57827744,0.21401,CAKE,defillama,
2025-06-30,FlowX Finance,flowx-finance,flowx-finance,farming,cliff,77500.00000000001,,9277535.628912508,10000000.0,0.835351,FLOW,defillama,
2025-06-30,Gunz,gunz,gunz,farming,cliff,83333333.33333333,,3860833333.333333,10000000000.0,2.158429,,defillama,
2025-06-30,Canton,canton,canton-network,Uncategorized,cliff,23839864.7113719,,42525096045.28536,61152629134.56835,0.056061,,defillama,
2025-06-30,Liquity,liquity,liquity,Uncategorized,cliff,728.2180348293138,,101752155.25812772,101752155.25812772,0.000716,LQTY,defillama,
2025-06-30,Berachain,berachain,berachain-bera,Uncategorized,cliff,17872.0,,338636575.5971656,563274957.5508031,0.005278,BERA,defillama,
2025-06-30,Salty.IO,salty.io,,liquidity,linear,9929.0,1.0,47876622.83044329,99995956.19674832,0.020739,,defillama,
2025-06-30,Salty.IO,salty.io,,liquidity,linear,5957.0,1.0,47876622.83044329,99995956.19674832,0.012442,,defillama,
2025-06-30,Berachain,berachain,berachain-bera,Uncategorized,cliff,106871.7125729159,,338636575.5971656,563274957.5508031,0.031559,BERA,defillama,
2025-06-30,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,839.4842998917075,,1000000000.0000026,1000000000.0,8.4e-05,,defillama,
2025-06-30,Balancer,balancer,balancer,Uncategorized,cliff,6907.020613260906,,72373802.32600455,96150704.0,0.009544,BAL,defillama,
2025-06-30,Venus,venus,venus,farming,cliff,141.65958459972586,,16980568.148159333,30000000.0,0.000834,,defillama,
2025-06-30,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,10635.19389663506,,48737426.57827744,48737426.57827744,0.021821,CAKE,defillama,
2025-06-30,PancakeSwap,pancakeswap,pancakeswap-token,Uncategorized,cliff,752103.9455192015,,48737426.57827744,48737426.57827744,1.543175,CAKE,defillama,
2025-06-30,Orderly,orderly,orderly-network,farming,cliff,500000.0,,473904264.39415056,1000000000.0,0.105507,ORDER,defillama,
2025-06-30,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,2139.2057679441377,,97224499.92864606,100000000.0,0.0022,CVX,defillama,
2025-06-30,Geodnet,geodnet,geodnet,Uncategorized,cliff,-60000.0,,519313515.990414,1000000000.0,-0.011554,,defillama,
2025-06-30,Geodnet,geodnet,geodnet,Uncategorized,cliff,322792.855649,,519313515.990414,1000000000.0,0.062158,,defillama,
2025-06-30,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,334.63524844358545,,97224499.92864606,100000000.0,0.000344,CVX,defillama,
2025-06-30,Celestia,celestia,celestia,privateSale,cliff,361616.4383561645,,1092707655.8661458,1336095910.6187143,0.033094,TIA,defillama,
2025-06-30,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-06-30,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-06-30,Canton,canton,canton-network,Uncategorized,cliff,21156772.37156994,,42525096045.28536,61152629134.56835,0.049751,,defillama,
2025-06-30,Ethereum,ethereum,,insiders,cliff,1000.0,,127802970.1548277,127802970.1548277,0.000782,ETH,defillama,
2025-06-30,Valas Finance,valas-finance,valas-finance,farming,cliff,1736154.0,,2990587199.10466,3000355397.10466,0.058054,,defillama,
2025-06-30,Across,across,across-protocol,privateSale,cliff,50000000.0,,714331003.7012241,1000000000.0,6.999556,ACX,defillama,
2025-06-30,Across,across,across-protocol,privateSale,cliff,110000000.0,,714331003.7012241,1000000000.0,15.399024,ACX,defillama,
2025-06-30,Valas Finance,valas-finance,valas-finance,farming,cliff,4250583.0,,2990587199.10466,3000355397.10466,0.142132,,defillama,
2025-06-30,Canton,canton,canton-network,Uncategorized,cliff,6347031.963469505,,42525096045.28536,61152629134.56835,0.014925,,defillama,
2025-07-01,Echelon Prime,echelon-prime,echelon-prime,insiders,cliff,441309.0,,57272188.999999896,111111111.0,0.770547,,defillama,
2025-07-01,Geodnet,geodnet,geodnet,Uncategorized,cliff,314810.837491,,519313515.990414,1000000000.0,0.060621,,defillama,
2025-07-01,Canton,canton,canton-network,Uncategorized,cliff,23832090.0758459,,42525096045.28536,61152629134.56835,0.056042,,defillama,
2025-07-01,Venus,venus,venus,farming,cliff,192.49300469011163,,16980568.148159333,30000000.0,0.001134,,defillama,
2025-07-01,Berachain,berachain,berachain-bera,Uncategorized,cliff,106811.49982286672,,338636575.5971656,563274957.5508031,0.031542,BERA,defillama,
2025-07-01,Celestia,celestia,celestia,privateSale,cliff,361616.4383561645,,1092707655.8661458,1336095910.6187143,0.033094,TIA,defillama,
2025-07-01,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-07-01,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-07-01,Celestia,celestia,celestia,staking,linear,1454000.0,30.436840277777776,1092707655.8661458,1336095910.6187143,0.133064,TIA,defillama,
2025-07-01,Canton,canton,canton-network,Uncategorized,cliff,21156773.21156891,,42525096045.28536,61152629134.56835,0.049751,,defillama,
2025-07-01,Renzo,renzo,renzo,insiders,cliff,103666666.66666669,,9416666666.666643,9999999999.99998,1.100885,,defillama,
2025-07-01,Berachain,berachain,berachain-bera,Uncategorized,cliff,17844.0,,338636575.5971656,563274957.5508031,0.005269,BERA,defillama,
2025-07-01,Canton,canton,canton-network,Uncategorized,cliff,6346867.575954208,,42525096045.28536,61152629134.56835,0.014925,,defillama,
2025-07-01,Maverick Protocol,maverick-protocol,maverick-protocol,insiders,cliff,6350000.0,,1052483254.6993302,2000000000.0,0.603335,,defillama,
2025-07-01,Sui Foundation,sui-foundation,sui,noncirculating,cliff,2069367.0,,4114081300.023728,10000000000.0,0.0503,SUI,defillama,
2025-07-01,Celo,celo,celo,staking,cliff,833333.0,,605431909.9999999,1000000000.0,0.137643,CELO,defillama,
2025-07-01,Hedera,hedera,hedera-hashgraph,noncirculating,cliff,12920000.0,,47282507000.0,50000000000.0,0.027325,HBAR,defillama,
2025-07-01,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,255.3275724812144,,97224499.92864606,100000000.0,0.000263,CVX,defillama,
2025-07-01,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,2082.4854771329447,,97224499.92864606,100000000.0,0.002142,CVX,defillama,
2025-07-01,Pike,pike,pike-finance,staking,cliff,11888888.888888888,,1524750000.0,2140000000.0,0.779727,,defillama,
2025-07-01,Pike,pike,pike-finance,ecosystem,cliff,8916666.666666666,,1524750000.0,2140000000.0,0.584795,,defillama,
2025-07-01,Celo,celo,celo,noncirculating,cliff,1005109.0,,605431909.9999999,1000000000.0,0.166015,CELO,defillama,
2025-07-01,Pike,pike,pike-finance,noncirculating,cliff,8025000.0,,1524750000.0,2140000000.0,0.526316,,defillama,
2025-07-01,Jupiter,jupiter,jupiter-exchange-solana,insiders,cliff,38888888.89,,3457074114.26,7000000000.0,1.124908,JUP,defillama,
2025-07-01,Sui Foundation,sui-foundation,sui,noncirculating,cliff,12627664.0,,4114081300.023728,10000000000.0,0.306938,SUI,defillama,
2025-07-01,dYdX,dydx,dydx-chain,privateSale,linear,521800.0,31.0,992209129.0,992209129.0,0.05259,DYDX,defillama,
2025-07-01,Sui Foundation,sui-foundation,sui,insiders,cliff,9976972.0,,4114081300.023728,10000000000.0,0.242508,SUI,defillama,
2025-07-01,dYdX,dydx,dydx-chain,insiders,linear,287300.0,31.0,992209129.0,992209129.0,0.028956,DYDX,defillama,
2025-07-01,Hedera,hedera,hedera-hashgraph,privateSale,cliff,48000.0,,47282507000.0,50000000000.0,0.000102,HBAR,defillama,
2025-07-01,Jupiter,jupiter,jupiter-exchange-solana,insiders,cliff,14583333.33,,3457074114.26,7000000000.0,0.42184,JUP,defillama,
2025-07-01,Pike,pike,pike-finance,farming,cliff,8916666.666666666,,1524750000.0,2140000000.0,0.584795,,defillama,
2025-07-01,Celo,celo,celo,noncirculating,cliff,851866.0,,605431909.9999999,1000000000.0,0.140704,CELO,defillama,
2025-07-01,Pike,pike,pike-finance,noncirculating,cliff,14266666.666666666,,1524750000.0,2140000000.0,0.935673,,defillama,
2025-07-01,Balancer,balancer,balancer,Uncategorized,cliff,7661.221340322801,,72373802.32600455,96150704.0,0.010586,BAL,defillama,
2025-07-01,Ethereum,ethereum,,insiders,cliff,1000.0,,127802970.1548277,127802970.1548277,0.000782,ETH,defillama,
2025-07-01,Maverick Protocol,maverick-protocol,maverick-protocol,privateSale,cliff,30000000.0,,1052483254.6993302,2000000000.0,2.850402,,defillama,
2025-07-01,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,219.31814185801232,,1000000000.0000026,1000000000.0,2.2e-05,,defillama,
2025-07-01,Stryke,stryke,stryke,Uncategorized,cliff,419.3115333083119,,68584414.03538388,100000000.0,0.000611,,defillama,
2025-07-01,Salty.IO,salty.io,,liquidity,linear,9854.0,1.0,47876622.83044329,99995956.19674832,0.020582,,defillama,
2025-07-01,Maverick Protocol,maverick-protocol,maverick-protocol,insiders,cliff,1818000.0,,1052483254.6993302,2000000000.0,0.172734,,defillama,
2025-07-01,Salty.IO,salty.io,,liquidity,linear,5913.0,1.0,47876622.83044329,99995956.19674832,0.01235,,defillama,
2025-07-01,Maverick Protocol,maverick-protocol,maverick-protocol,farming,cliff,5172311.0,,1052483254.6993302,2000000000.0,0.491439,,defillama,
2025-07-01,Maverick Protocol,maverick-protocol,maverick-protocol,farming,cliff,2309769.0,,1052483254.6993302,2000000000.0,0.219459,,defillama,
2025-07-01,Liquity,liquity,liquity,Uncategorized,cliff,13.21773421317622,,101752155.25812772,101752155.25812772,1.3e-05,LQTY,defillama,
2025-07-01,Across,across,across-protocol,insiders,cliff,3125000.0,,714331003.7012241,1000000000.0,0.437472,ACX,defillama,
2025-07-01,Pike,pike,pike-finance,insiders,cliff,6687500.0,,1524750000.0,2140000000.0,0.438596,,defillama,
2025-07-01,dYdX,dydx,dydx-chain,insiders,linear,131700.0,31.0,992209129.0,992209129.0,0.013273,DYDX,defillama,
2025-07-02,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-07-02,Geodnet,geodnet,geodnet,Uncategorized,cliff,189336.202266,,519313515.990414,1000000000.0,0.036459,,defillama,
2025-07-02,Salty.IO,salty.io,,liquidity,linear,5868.0,1.0,47876622.83044329,99995956.19674832,0.012257,,defillama,
2025-07-02,Salty.IO,salty.io,,liquidity,linear,9781.0,1.0,47876622.83044329,99995956.19674832,0.02043,,defillama,
2025-07-02,Canton,canton,canton-network,Uncategorized,cliff,21308980.21308865,,42525096045.28536,61152629134.56835,0.050109,,defillama,
2025-07-02,Canton,canton,canton-network,Uncategorized,cliff,6390717.285913354,,42525096045.28536,61152629134.56835,0.015028,,defillama,
2025-07-02,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-07-02,Celestia,celestia,celestia,privateSale,cliff,361616.4383561645,,1092707655.8661458,1336095910.6187143,0.033094,TIA,defillama,
2025-07-02,Balancer,balancer,balancer,Uncategorized,cliff,7390.942750807829,,72373802.32600455,96150704.0,0.010212,BAL,defillama,
2025-07-02,Sui Foundation,sui-foundation,sui,privateSale,cliff,19333333.33333333,,4114081300.023728,10000000000.0,0.469931,SUI,defillama,
2025-07-02,Venus,venus,venus,farming,cliff,456.9687668692269,,16980568.148159333,30000000.0,0.002691,,defillama,
2025-07-02,Berachain,berachain,berachain-bera,Uncategorized,cliff,105823.63514164956,,338636575.5971656,563274957.5508031,0.03125,BERA,defillama,
2025-07-02,Berachain,berachain,berachain-bera,Uncategorized,cliff,17731.2,,338636575.5971656,563274957.5508031,0.005236,BERA,defillama,
2025-07-02,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,85.1847299594956,,1000000000.0000026,1000000000.0,9e-06,,defillama,
2025-07-02,Liquity,liquity,liquity,Uncategorized,cliff,1225.6398094276174,,101752155.25812772,101752155.25812772,0.001205,LQTY,defillama,
2025-07-02,Canton,canton,canton-network,Uncategorized,cliff,24004742.517634,,42525096045.28536,61152629134.56835,0.056448,,defillama,
2025-07-02,Stryke,stryke,stryke,Uncategorized,cliff,500.0000000014885,,68584414.03538388,100000000.0,0.000729,,defillama,
2025-07-02,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,252.7428659656433,,97224499.92864606,100000000.0,0.00026,CVX,defillama,
2025-07-02,Cetus,cetus,cetus-protocol,insiders,cliff,8333333.333333333,,967852257.181948,1000000000.0000064,0.861013,CETUS,defillama,
2025-07-02,Convex Finance,convex-finance,convex-finance,Uncategorized,cliff,1981.5233594890208,,97224499.92864606,100000000.0,0.002038,CVX,defillama,
2025-07-02,ZetaChain,zetachain,zetachain,insiders,cliff,9333333.333333334,,1602830288.2866592,2100004485.2277453,0.582303,ZETA,defillama,
2025-07-02,ZetaChain,zetachain,zetachain,insiders,cliff,13125000.0,,1602830288.2866592,2100004485.2277453,0.818864,ZETA,defillama,
2025-07-02,ZetaChain,zetachain,zetachain,noncirculating,cliff,12833333.333333334,,1602830288.2866592,2100004485.2277453,0.800667,ZETA,defillama,
2025-07-02,ZetaChain,zetachain,zetachain,farming,cliff,1093750.0,,1602830288.2866592,2100004485.2277453,0.068239,ZETA,defillama,
2025-07-02,ZetaChain,zetachain,zetachain,noncirculating,cliff,5250000.0,,1602830288.2866592,2100004485.2277453,0.327546,ZETA,defillama,
2025-07-02,ZetaChain,zetachain,zetachain,ecosystem,cliff,2625000.0,,1602830288.2866592,2100004485.2277453,0.163773,ZETA,defillama,
2025-07-02,Sui Foundation,sui-foundation,sui,staking,cliff,13555288.35449699,,4114081300.023728,10000000000.0,0.329485,SUI,defillama,
2025-07-02,Frax Finance,frax-finance,frax-share,Uncategorized,cliff,35000.0,,100041489.87487067,100000000.0,0.034985,FXS,defillama,
2025-07-02,Ethereum,ethereum,,insiders,cliff,1000.0,,127802970.1548277,127802970.1548277,0.000782,ETH,defillama,
2025-07-03,Canton,canton,canton-network,Uncategorized,cliff,23835354.1114459,,42525096045.28536,61152629134.56835,0.05605,,defillama,
2025-07-03,Canton,canton,canton-network,Uncategorized,cliff,6341039.753927168,,42525096045.28536,61152629134.56835,0.014911,,defillama,
2025-07-03,Equilibre,equilibre,equilibre,Uncategorized,linear,502400.0,7.0,185083942.34570503,200300129.74453864,0.271444,,defillama,
2025-07-03,Kwenta,kwenta,kwenta,staking,cliff,534.0958363531649,,988299.9784833068,990103.2232853108,0.054042,KWENA,defillama,
2025-07-03,Kwenta,kwenta,kwenta,farming,cliff,133.52395908829124,,988299.9784833068,990103.2232853108,0.01351,KWENA,defillama,
2025-07-03,Liquity,liquity,liquity,Uncategorized,cliff,23.759130451404506,,101752155.25812772,101752155.25812772,2.3e-05,LQTY,defillama,
2025-07-03,THENA,thena,thena,farming,linear,711100.0,7.0,271865091.946935,326120000.0,0.261564,,defillama,
2025-07-03,Canton,canton,canton-network,Uncategorized,cliff,21156767.00345399,,42525096045.28536,61152629134.56835,0.049751,,defillama,
2025-07-03,Maia DAO Ecosystem,maia-dao-ecosystem,maia,farming,linear,748600.0,7.013495370370371,663677421.5957568,663677421.5957568,0.112796,MAIA,defillama,
2025-07-03,MemeCore,memecore,memecore,noncirculating,cliff,100000000.0,,1976944444.444445,10000000000.0,5.058311,,defillama,
2025-07-03,MemeCore,memecore,memecore,ecosystem,cliff,1150000000.0,,1976944444.444445,10000000000.0,58.170577,,defillama,
2025-07-03,MemeCore,memecore,memecore,noncirculating,cliff,50000000.0,,1976944444.444445,10000000000.0,2.529156,,defillama,
2025-07-03,MemeCore,memecore,memecore,insiders,cliff,100000000.0,,1976944444.444445,10000000000.0,5.058311,,defillama,
2025-07-03,Shadow Exchange,shadow-exchange,shadow-2,farming,linear,22820.0,7.0,4667644.088551953,4667644.088551953,0.488898,,defillama,
2025-07-03,Ethereum,ethereum,,insiders,cliff,1000.0,,127802970.1548277,127802970.1548277,0.000782,ETH,defillama,
2025-07-03,Maia DAO Ecosystem,maia-dao-ecosystem,maia,noncirculating,linear,183600.0,7.013495370370371,663677421.5957568,663677421.5957568,0.027664,MAIA,defillama,
2025-07-03,Maia DAO Ecosystem,maia-dao-ecosystem,maia,noncirculating,linear,1082000.0,7.013495370370371,663677421.5957568,663677421.5957568,0.163031,MAIA,defillama,
2025-07-03,Celestia,celestia,celestia,privateSale,cliff,291863.0136986301,,1092707655.8661458,1336095910.6187143,0.02671,TIA,defillama,
2025-07-03,Stargate Finance,stargate-finance,stargate-finance,Uncategorized,cliff,529.4953145196808,,1000000000.0000026,1000000000.0,5.3e-05,,defillama,
2025-07-03,Celestia,celestia,celestia,ecosystem,cliff,183561.64383561644,,1092707655.8661458,1336095910.6187143,0.016799,TIA,defillama,
2025-07-03,StakeStone,stakestone,stakestone,noncirculating,cliff,3722916.6666666665,,436202349.2907801,1000000000.0000004,0.853484,,defillama,
2025-07-03,Geodnet,geodnet,geodnet,Uncategorized,cliff,172742.359162,,519313515.990414,1000000000.0,0.033264,,defillama,
2025-07-03,Geodnet,geodnet,geodnet,Uncategorized,cliff,-49999.99999999999,,519313515.990414,1000000000.0,-0.009628,,defillama,
2025-07-03,Rocket Pool,rocket-pool,rocket-pool,Uncategorized,cliff,22131.62084671057,,22787328.220540453,22787328.220540453,0.097122,RPL,defillama,
2025-07-03,Rocket Pool,rocket-pool,rocket-pool,Uncategorized,cliff,2011.9655315191428,,22787328.220540453,22787328.220540453,0.008829,RPL,defillama,
2025-07-03,Balancer,balancer,balancer,Uncategorized,cliff,40436.161482104864,,72373802.32600455,96150704.0,0.055871,BAL,defillama,
2025-07-03,Rocket Pool,rocket-pool,rocket-pool,Uncategorized,cliff,56335.034882536,,22787328.220540453,22787328.220540453,0.247221,RPL,defillama,
2025-07-03,Thala,thala,thala,farming,linear,104800.0,7.0,84509620.67840788,99993975.62868038,0.12401,,defillama,
2025-07-03,Salty.IO,salty.io,,liquidity,linear,5824.0,1.0,47876622.83044329,99995956.19674832,0.012165,,defillama,
2025-07-03,Salty.IO,salty.io,,liquidity,linear,9707.0,1.0,47876622.83044329,99995956.19674832,0.020275,,defillama,
2025-07-03,Berachain,berachain,berachain-bera,Uncategorized,cliff,18024.0,,338636575.5971656,563274957.5508031,0.005323,BERA,defillama,
2025-07-03,Berachain,berachain,berachain-bera,Uncategorized,cliff,106264.65997197451,,338636575.5971656,563274957.5508031,0.03138,BERA,defillama,
2025-07-03,Celestia,celestia,celestia,privateSale,cliff,361616.4383561645,,1092707655.8661458,1336095910.6187143,0.033094,TIA,defillama,
